,FarmerCropId,pixel,0,20,40,60,80,100,120,140,160,180,Class
30,Forest_6,P_446,0.7272446751594543,0.24337957799434665,0.5417348742485046,0.5504518151283264,0.36845529079437256,0.3368000090122223,0.4448563456535339,0.4646977484226227,0.417167067527771,0.4495289325714111,Forest
31,Urban_19,P_787,0.11721991747617723,0.04111142456531525,0.04611985757946968,0.04047619178891182,0.07909604161977768,0.09529703110456468,0.09539774805307387,0.06543672829866409,0.1347368359565735,0.09181872010231018,Urban
32,Forest_17,P_1690,0.7197135090827942,0.34288865327835083,0.6327283978462219,0.5840764045715332,0.4659314751625061,0.5073397755622864,0.5690184235572815,0.5440684556961061,0.3240777552127838,0.3488533794879913,Forest
33,Forest_4,P_2976,0.6862319111824036,0.2390139400959015,0.4783962666988373,0.4921489357948303,0.3007320761680603,0.3321332037448883,0.4707938134670258,0.4747760593891144,0.38720795512199396,0.3804930448532105,Forest
34,Forest_7,P_2560,0.733206570148468,0.23143866658210754,0.5216730237007141,0.4662603437900543,0.2523133754730225,0.3196794390678406,0.4681384861469269,0.4591633379459381,0.396043598651886,0.3970971405506134,Forest
35,Urban_28,P_53,0.14247167110443115,0.09532062709331512,0.09251412749290466,0.13261888921260834,0.10619136691093443,0.08157715946435927,0.15746697783470154,0.1774086356163025,0.09429280459880827,0.11414171010255815,Urban
36,Urban_6,P_365,0.017321785911917686,0.017402112483978268,0.03427620604634285,0.03535010293126106,0.011348464526236056,0.03261296823620796,0.07172995805740356,0.060863412916660316,0.08277541399002075,0.07151442021131517,Urban
37,Forest_19,P_1271,0.7334772348403931,0.3650470674037933,0.5773409008979797,0.4553549289703369,0.4384070336818695,0.40992820262908936,0.4306368231773377,0.35181236267089844,0.2818082273006439,0.21139705181121826,Forest
38,Urban_22,P_1995,0.0646819993853569,0.0260869562625885,0.0017201835289597511,0.012313674204051495,0.043966323137283325,0.05350849032402039,0.059082336723804474,0.0018552875844761731,0.0954294353723526,0.052280310541391366,Urban
39,Urban_6,P_1893,0.06976744532585144,0.031048262491822243,0.013785789720714092,0.028138527646660805,0.048141378909349435,0.06348595768213272,0.08219178020954132,0.09595452994108199,0.06724303215742111,0.0557732880115509,Urban
40,Water_2,P_32,0.17640633881092072,0.039110153913497925,-0.06115107983350754,-0.0887918472290039,-0.0017231475794687867,-0.0028208745643496518,0.11296436935663225,0.2842639684677124,0.09090909361839294,0.08071532100439073,Water
41,Urban_0,P_5503,0.3171001672744751,0.12367303669452667,0.12575452029705048,0.1428571492433548,0.11975497752428055,0.16576862335205078,0.17705300450325012,0.14710251986980438,0.12507139146327972,0.10164424777030943,Urban
42,Forest_27,P_1334,0.6372155547142029,0.3268460333347321,0.4965822398662567,,0.3216494917869568,0.39080458879470825,,0.4175569117069245,0.27439025044441223,0.2620825171470642,Forest
43,Urban_0,P_3693,0.10559006035327913,0.07315684854984282,0.08997893333435059,0.08749601989984512,0.056591842323541634,0.09225352108478546,0.14358974993228912,0.08005164563655852,0.08031674474477768,0.04200700297951698,Urban
44,Forest_19,P_1567,0.7219313383102417,0.33736929297447205,0.5409153699874878,0.5590265393257141,0.4732910096645355,0.4876673817634583,0.5373475551605225,0.5190751552581787,0.4132204353809357,0.3752727210521698,Forest
45,Forest_18,P_2036,0.7147856354713441,0.3626138269901276,0.611825168132782,0.5474553108215332,0.4936184883117676,0.4901398420333862,0.5622968673706055,0.465309202671051,0.2901678681373596,0.2506274580955505,Forest
46,Forest_4,P_3176,0.7500694394111633,0.2334494739770889,0.5353333353996277,0.5317317843437195,0.31761085987091064,0.3886594176292419,0.5227364301681519,0.4806437492370606,0.4263565838336945,0.4219130575656891,Forest
47,Forest_21,P_633,0.5752754211425781,0.2894468903541565,0.3632958829402924,0.4267583191394806,0.27237606048583984,0.26401180028915405,0.24318429827690125,0.3653061091899872,0.2781609296798706,0.3012318015098572,Forest
48,Urban_6,P_435,0.06550218164920807,0.03862910345196724,0.04817788675427437,0.04570864886045456,0.03605201095342636,0.058935966342687614,0.07630769163370132,0.04630225151777268,0.07050952315330505,0.04020978882908821,Urban
49,Urban_13,P_494,0.12336719781160355,0.06606180965900421,0.056790124624967575,0.06767458468675612,0.07535373419523239,0.09296900779008864,0.1596415489912033,0.0979907289147377,0.17486195266246796,0.1095367819070816,Urban
50,Forest_9,P_1327,0.7035330533981323,0.23522596061229706,0.5205855369567871,0.5341856479644775,0.4715909063816071,0.3766478300094605,0.5821619033813477,0.5244019031524658,0.3307780623435974,0.3762259781360626,Forest
51,Urban_0,P_2771,0.0738079696893692,0.08875379711389543,0.06645264476537703,0.10530085861682892,0.03764544799923897,0.08558211475610733,0.09431392699480057,0.0634920671582222,0.05701754242181777,0.0991760790348053,Urban
52,Urban_6,P_1452,0.08285894989967346,0.05166475474834442,0.05186590924859047,0.05480335280299187,0.05698860064148902,0.08019872009754181,0.10471729934215546,0.06768923252820969,0.07918673008680344,0.051094889640808105,Urban
53,Forest_19,P_1536,0.6854578256607056,0.3244370222091675,0.5182364583015442,0.4339461326599121,0.32382890582084656,0.33842483162879944,0.4582074582576752,0.4590886831283569,0.3707093894481659,0.30743369460105896,Forest
54,Forest_19,P_2968,0.6888723373413086,0.32738426327705383,0.4944961965084076,0.4034567773342133,0.2629852294921875,0.2922922968864441,0.3794178664684296,0.363411009311676,0.27988338470458984,0.2501867115497589,Forest
55,Forest_10,P_1186,0.7563506960868835,0.2853361666202545,0.6146959066390991,0.6479447484016418,0.5241477489471436,0.4705102741718292,0.5668371319770813,0.4638752043247223,0.3171983957290649,0.2679389417171478,Forest
56,Forest_7,P_2032,0.7343699336051941,0.2632127106189728,0.5673243403434753,0.595714271068573,0.362734854221344,0.4413533806800842,0.5965909361839294,0.579168438911438,0.4483492970466614,0.40318119525909424,Forest
57,Urban_22,P_2243,0.056821633130311966,0.04938624054193497,0.027195999398827556,0.05809450149536133,0.0379384383559227,0.06536655873060226,0.08856088668107986,0.1130806878209114,0.10399562120437622,0.14469830691814425,Urban
58,Forest_7,P_1413,0.7400249242782593,0.23965652287006375,0.5709801316261292,0.5880527496337891,0.48150289058685297,0.4771287739276886,0.6548606157302856,0.649068295955658,0.5661811232566833,0.5231874585151672,Forest
59,Forest_6,P_860,0.7261804938316345,0.21994884312152865,0.4961089491844177,0.4650436937808991,0.32834479212760925,0.4182209372520447,0.485467404127121,0.4592506885528565,0.4376528263092041,0.3598910570144653,Forest
60,Urban_10,P_613,0.04605475068092346,0.05218377709388733,0.06404494494199753,0.0451960489153862,0.018360655754804608,0.06435137987136841,0.06696571409702301,0.06401138007640839,0.061328791081905365,0.05329876020550728,Urban
61,Forest_19,P_3428,0.7154471278190613,0.3225536644458771,0.5796906352043152,0.5160031318664551,0.4016393423080444,0.3986636996269226,0.483438491821289,0.4120443761348725,0.3382799327373505,0.3498583436012268,Forest
62,Urban_25,P_218,0.13116171956062314,0.06184970960021019,0.012345679104328156,0.06290850043296814,0.08067542314529419,0.10825132578611374,0.17585301399230954,0.07974721491336823,0.1565377563238144,0.1141018122434616,Urban
63,Urban_22,P_1914,0.06329113990068436,0.02144695445895195,0.010011123493313791,0.01321321353316307,0.039011701941490166,0.038050733506679535,0.0597897507250309,0.0357251912355423,0.09042411297559738,0.04920012131333351,Urban
64,Forest_2,P_963,0.7381596565246582,0.2633879780769348,0.5825901031494141,0.5989053845405579,0.5207159519195557,0.4757137596607208,0.6585557460784912,0.6491498947143555,0.5184397101402283,0.4679270684719086,Forest
65,Forest_21,P_1098,0.7519920468330383,0.3964695930480957,0.6552357673645021,0.5780822038650513,0.5724480152130127,0.5681818127632141,0.610003650188446,0.5376439094543457,0.4180977642536163,0.3497580289840698,Forest
66,Forest_19,P_1117,0.6016287803649902,0.3151364624500275,0.4452856183052063,0.41236412525177,0.2971137464046478,0.28373169898986816,0.30374592542648315,0.28162291646003723,0.25068870186805725,0.2204699069261551,Forest
67,Urban_28,P_156,0.14232803881168365,0.09200344234704973,0.08487804979085922,0.15134099125862122,0.12093023210763933,0.1498786360025406,0.15488119423389435,0.1853117048740387,0.13115189969539642,0.12422527372837068,Urban
68,Forest_2,P_895,0.7266338467597961,0.24688968062400815,0.5244195461273193,0.5214537978172302,0.3710223436355591,0.4472199976444245,0.6370623111724854,0.5951829552650452,0.4983618557453156,0.446540892124176,Forest
69,Urban_21,P_759,0.1387586146593094,0.09635627269744873,0.1248600259423256,0.19825978577136996,0.20134024322032928,0.14771710336208346,0.2869565188884735,0.2621060609817505,0.18459495902061465,0.19004282355308533,Urban
70,Urban_9,P_858,0.03507692366838455,0.03610675036907196,0.009652509354054928,-0.01186322420835495,0.03783059865236282,0.07191521674394608,0.1003412976861,0.008737092837691307,0.09964829683303833,0.010731707327067852,Urban
71,Urban_0,P_2607,0.09270927309989928,0.023284314200282097,0.012119227088987827,0.04736490920186043,0.03547963127493858,0.04080171883106232,0.07860121876001358,0.03178320452570915,0.07254038006067276,0.026887871325016018,Urban
72,Urban_6,P_937,0.10313647985458374,0.011330527253448965,0.014778325334191322,0.009969324804842472,0.05192425101995468,0.05895276367664337,0.07199449092149733,0.05227655917406082,0.095347061753273,0.04068658500909805,Urban
73,Urban_11,P_1004,0.12954333424568176,0.05387106165289879,0.04227941110730171,0.032199818640947335,0.024104682728648186,0.0450112521648407,0.09315068274736404,0.09634551405906676,0.07529794424772263,0.060351826250553124,Urban
74,Urban_11,P_658,0.2422322779893875,0.13483145833015442,0.19062411785125727,0.08104921877384186,0.11775939166545868,0.1586298644542694,0.15437500178813934,0.1714194118976593,0.16144707798957825,0.10101009905338287,Urban
75,Forest_8,P_4298,0.7511271238327026,0.3061847686767578,0.629417359828949,0.6556680798530579,0.5775535702705383,0.463023692369461,0.5970211029052734,0.5436524748802185,0.4078525602817536,0.3468576073646545,Forest
76,Forest_19,P_1894,0.6818339824676514,0.29947152733802795,0.5056472420692444,0.4876190423965454,0.3724007606506348,0.4232081770896912,0.5100671052932739,0.4903129637241364,0.3522858321666717,0.3668831288814545,Forest
77,Forest_27,P_911,,,,0.35171225666999817,,,0.3880277872085571,,,,Forest
78,Forest_4,P_1026,0.7511082887649536,0.2455403953790665,0.5405594110488892,0.5189979076385498,0.3416949212551117,0.3858393132686615,0.5065501928329468,0.5347222089767456,0.4909354746341705,0.4242093861103058,Forest
79,Forest_19,P_1612,0.6593567132949829,0.33605220913887024,0.5470505356788635,0.4737725555896759,0.2867647111415863,0.3093949854373932,0.4033437967300415,0.3928391337394713,0.2844894826412201,0.2788497805595398,Forest
80,Forest_26,P_667,0.7360279560089111,0.36466860771179205,0.591964840888977,0.3113568723201752,0.33944955468177795,0.4622852802276611,0.5126118659973145,0.4989833235740662,0.34726575016975403,0.3792843818664551,Forest
81,Urban_11,P_1178,0.08065173029899597,0.01786681078374386,0.046645700931549065,0.05965834483504295,0.05373656749725342,0.039249569177627563,0.06094379723072053,0.11736178398132326,0.0781874731183052,0.09379727393388748,Urban
82,Urban_7,P_207,0.06600660085678099,0.02107580937445164,0.029004614800214767,0.04664914682507515,0.0487225204706192,0.03657392784953117,0.04691649600863457,0.06319501250982285,0.06489601731300354,0.0492086336016655,Urban
83,Water_8,P_275,-0.01686508022248745,-0.04186277091503143,-0.07193778455257416,-0.06351039558649063,-0.04149377718567848,-0.0762711837887764,0.0247011948376894,0.06476683914661407,-0.002881844295188785,0.002964426763355732,Water
84,Urban_0,P_995,0.033360455185174935,0.0389835387468338,0.03669190406799317,0.03958802670240402,0.022537820041179657,0.043879907578229904,0.09537407010793686,0.059823676943778985,0.08091907948255539,0.03414064645767212,Urban
85,Forest_3,P_2570,0.7350835204124451,0.2946101427078247,0.6205463409423828,0.6087786555290222,0.4445140957832336,0.4763025343418121,0.555996835231781,0.4816026091575623,0.3198627531528473,0.2754603624343872,Forest
86,Urban_21,P_1746,0.057675242424011224,0.03603344038128853,0.03057324886322021,0.03076923079788685,0.011503067798912523,0.0311658326536417,0.048363097012043,0.10448718070983888,0.104995995759964,0.09522341936826706,Urban
87,Forest_8,P_4727,0.7703549265861511,0.318294495344162,0.6516983509063721,0.6180300712585449,0.4994040429592133,0.4645340740680695,0.5663265585899353,0.4928377866744995,0.34080109000205994,0.3080054223537445,Forest
88,Urban_11,P_1927,0.07450555264949799,0.0647941306233406,0.04435357078909874,0.037463977932929986,0.04877309873700142,0.11748633533716203,0.08798972517251967,0.12309899926185608,0.06684005260467529,0.0662531703710556,Urban
89,Forest_19,P_2031,0.7076735496520996,0.31048157811164856,0.5243600606918335,0.5137289762496948,0.34258800745010376,0.39232781529426575,0.5136663317680359,0.4995383322238922,0.3888264000415802,0.4224719107151032,Forest
90,Urban_22,P_517,0.04788045212626457,0.009806835092604159,-0.033474162220954895,-0.004905968904495239,-0.010646387934684752,0.012885591946542265,0.05441914498806,0.04400510340929032,0.0946895182132721,0.04687008634209633,Urban
91,Urban_23,P_2677,0.0750075951218605,0.03750000149011612,0.020553575828671452,-0.004209720529615879,0.020007019862532616,0.037805285304784775,0.07114361971616745,0.08373206108808517,0.12316634505987167,0.08611111342906952,Urban
92,Forest_27,P_178,,,,0.3291865885257721,,,0.3022351861000061,,,,Forest
93,Urban_11,P_270,0.052631579339504235,0.06439100205898285,0.03555798530578613,0.05188945308327675,0.05674191564321517,0.04963600262999535,0.07526881992816925,0.06385616958141327,0.05551683902740479,0.06478872895240784,Urban
94,Forest_8,P_5429,0.7528219819068909,0.3062530755996704,0.6332034468650818,0.6270983219146729,0.3897252082824707,0.41738507151603704,0.494619369506836,0.3717997670173645,0.3063773810863495,0.25649145245552063,Forest
95,Urban_22,P_1185,0.04335260018706322,0.013690815307199957,-0.002753135515376925,0.013983506709337234,-0.00843739416450262,0.016578249633312225,0.051333334296941764,0.06406205147504808,0.08163265138864517,0.052939455956220634,Urban
96,Forest_19,P_2998,0.721435010433197,0.3561001121997833,0.6054380536079407,0.5859085321426392,0.4483858048915863,0.462049663066864,0.5233002305030823,0.4585253596305847,0.384277880191803,0.2917369306087494,Forest
97,Urban_0,P_1505,0.0382186770439148,0.035820893943309784,0.02408854104578495,0.038474634289741516,0.012667136266827585,0.03700755909085274,0.07939913868904114,0.058443885296583176,0.08722466975450516,0.05191101133823395,Urban
98,Forest_3,P_973,0.7175031900405884,0.2685714364051819,0.5933030843734741,0.6227567791938782,0.4632000029087066,0.4337972104549408,0.5816235542297363,0.5568282008171082,0.4823269546031952,0.4132420122623444,Forest
99,Forest_27,P_3525,0.6727272868156433,0.2966899573802948,0.5171351432800293,,0.3816425204277039,0.4212802648544312,,0.5262646079063416,0.37157854437828064,0.28298452496528625,Forest
100,Urban_25,P_133,0.10826888680458067,0.0489349439740181,0.02209034003317356,0.0476900152862072,0.04690297320485115,0.057797163724899285,0.1254260390996933,0.09651557356119156,0.14656876027584076,0.08447352796792984,Urban
101,Urban_10,P_837,0.03962430357933045,0.048924896866083145,0.03166617453098297,0.029997030273079876,0.018315019086003304,0.04078406468033791,0.07734303921461105,0.038207199424505234,0.05594785511493683,0.039627037942409515,Urban
102,Forest_17,P_1108,0.6277128458023071,0.3113342821598053,0.4995547533035278,0.4151827692985535,0.3124050498008728,0.3135456144809723,0.4005069732666016,0.43520909547805786,0.2746977806091309,0.2675507068634033,Forest
103,Forest_22,P_851,0.6445600390434265,0.2842490971088409,0.3396226465702057,0.3364632129669189,0.2851002812385559,0.3213256597518921,0.5295566320419312,0.6008470058441162,0.44712740182876587,0.379694014787674,Forest
104,Forest_8,P_2323,0.7805002331733704,0.327056497335434,0.6688346862792969,0.6917708516120911,0.639021635055542,0.5221948027610779,0.634574830532074,0.5513878464698792,0.4050853252410889,0.2996910512447357,Forest
105,Urban_10,P_809,0.094852514564991,0.08091024309396744,0.014155394397675991,0.017372751608490944,0.06607650965452194,0.056179776787757874,0.09988109022378923,0.035422343760728836,0.06747043877840042,0.027877449989318848,Urban
106,Forest_7,P_1978,0.7055800557136536,0.2604248523712158,0.5524680018424988,0.5344827771186829,0.3905272483825684,0.37827393412590027,0.5503355860710144,0.4994871914386749,0.4588141739368439,0.3563474416732788,Forest
107,Urban_5,P_592,0.24124404788017276,0.08538899570703506,0.11337990313768387,0.09027404338121414,0.10403049737215042,0.12263641506433487,0.17068323493003845,0.12036591023206712,0.08346746116876602,0.09082505106925964,Urban
108,Forest_27,P_2534,0.7119946479797363,0.3278544247150421,0.5010941028594971,,0.3812658190727234,0.3400000035762787,,0.4429573118686676,0.370385080575943,0.4025256633758545,Forest
109,Urban_21,P_393,0.05998033285140991,0.012289225123822687,0.011222323402762413,0.03306106477975845,0.018908312544226646,0.02300109528005123,0.05917380005121231,0.0476190485060215,0.09550072252750397,0.04255319014191628,Urban
110,Forest_12,P_144,0.6839301586151123,0.2908324599266052,0.5350905060768127,0.3800623118877411,0.30738407373428345,0.3400649130344391,0.3703421950340271,0.3440984189510345,0.2685876786708832,0.2298179268836975,Forest
111,Urban_0,P_3288,0.08569500595331192,0.04329897090792656,0.04129793494939804,0.02522704377770424,0.045781556516885764,0.054014597088098526,0.08969398587942122,0.07115821540355682,0.10565256327390672,0.05690556764602661,Urban
112,Forest_19,P_1113,0.687912106513977,0.3589141070842743,0.5885575413703918,0.4947106540203095,0.37484434247016907,0.3637670874595642,0.4022028148174286,0.3637305796146393,0.30080702900886536,0.2524060904979706,Forest
113,Urban_22,P_2743,0.10028908401727676,0.06659205257892609,0.057127010077238076,0.06031128391623498,0.06012563407421113,0.06623759865760802,0.07169811427593231,0.09716060012578964,0.07718050479888916,0.09747488796710968,Urban
114,Urban_17,P_160,0.1107456162571907,0.06746790558099748,0.036903690546751015,0.020074348896741867,0.053565334528684616,0.09903301298618317,0.11774040013551712,0.10035548359155656,0.16409608721733093,0.11523102968931198,Urban
115,Urban_19,P_325,0.14397354423999786,0.04520268365740776,0.054383359849452965,0.0798226147890091,0.08360244333744049,0.10616929829120636,0.15997131168842316,0.1391768753528595,0.16181136667728424,0.11084043979644777,Urban
116,Urban_1,P_1604,0.09976798295974733,0.017798764631152153,0.037720706313848495,0.017871018499135968,0.033383913338184364,0.03176425397396088,0.12478632479906082,0.13657771050930026,0.08987915515899657,0.07153729349374771,Urban
117,Forest_7,P_722,0.7156054377555847,0.2573949098587036,0.5846313834190369,0.6225773692131042,0.3850396275520325,0.3746501505374909,0.4924242496490479,0.4637023508548737,0.3411681056022644,0.39919355511665344,Forest
118,Urban_12,P_1222,0.1613742858171463,0.04631828889250755,0.02942068502306938,0.04396985098719597,0.07062314450740814,0.10019518435001372,0.1417793184518814,0.12035496532917025,0.10130877047777176,0.07502107322216034,Urban
119,Forest_16,P_2045,0.7075409889221191,0.32914161682128906,0.5635339617729187,0.5271720290184021,0.3533397912979126,0.4021052718162537,0.5191208720207214,0.5170038938522339,0.4177693724632263,0.4591453075408936,Forest
120,Urban_6,P_1296,0.16662046313285828,0.08909795433282852,0.12430080771446228,0.07174231112003326,0.0854092538356781,0.09733939170837402,0.1655426174402237,0.1107419729232788,0.15819650888442993,0.07496947795152664,Urban
121,Forest_5,P_2387,0.706391453742981,0.22972621023654935,0.5219005346298218,0.5538656711578369,0.3907926678657532,0.4225297868251801,0.5649152994155884,0.5728934407234192,0.5886214375495911,0.5644211769104004,Forest
122,Urban_0,P_3440,0.02968036569654942,0.1252577304840088,0.08649174124002458,0.08292683213949202,0.08357606828212738,0.06779284030199051,0.07197359949350357,0.06323737651109695,0.1098591536283493,0.02200860157608986,Urban
123,Urban_21,P_593,0.07172251492738724,0.020463112741708755,0.01008936297148466,0.040334854274988174,0.029501525685191158,0.05333759263157845,0.07373552769422531,0.06197654828429223,0.09994766861200333,0.04437622055411339,Urban
124,Forest_4,P_1967,0.6734552979469299,0.24136069416999814,0.4604823887348175,0.4352518022060394,0.3221985995769501,0.3162966072559357,0.4231830835342407,0.4417542219161987,0.3711890280246735,0.3589251339435577,Forest
125,Barren_21,P_51,0.11010728031396866,0.10679157078266144,0.09564056992530824,0.07448559999465942,,0.10186859220266342,0.08873897045850754,0.07789473980665207,0.10693970322608948,0.09121432900428772,Barren
126,Forest_14,P_475,0.6754088401794434,0.2720905244350433,0.4886363744735718,0.4560643434524536,0.18082936108112332,0.379879891872406,0.3916318118572235,0.3851212561130524,0.2700729966163635,0.22042430937290192,Forest
127,Forest_20,P_246,0.6692307591438293,0.2980568110942841,0.4459459483623505,0.3643835484981537,0.2853801250457764,0.3214285671710968,0.5322304368019104,0.6107954382896423,0.4358372390270233,0.4618627727031708,Forest
128,Forest_27,P_367,,,,0.2686599195003509,,,0.36692914366722107,,,,Forest
129,Forest_8,P_4491,0.7544543147087097,0.31337326765060425,0.6486003398895264,0.6704512238502502,0.5393775105476379,0.4648078978061676,0.5591522455215454,0.5023003220558167,0.3443360924720764,0.2880089581012726,Forest
130,Urban_6,P_2335,0.09517164528369904,0.036263417452573776,0.06625834852457048,0.07125456631183624,0.08464460074901581,0.10765688121318816,0.11599999666213988,0.09356223046779633,0.11702127754688264,0.0707467719912529,Urban
131,Urban_27,P_286,0.11955661326646805,0.08324205875396729,0.10346804559230804,0.07330652326345444,0.11052009463310243,0.11143781244754793,0.13140566647052765,0.1106971800327301,0.16817624866962433,0.1047162264585495,Urban
132,Urban_2,P_717,0.06647907197475432,0.07157585024833679,0.08159393072128296,0.06121193617582321,0.046433378010988235,0.06237424537539483,0.05102040991187096,0.08595641702413559,0.06479259580373764,0.05549569055438042,Urban
133,Urban_23,P_2197,0.1188589558005333,0.060864921659231186,0.06365834176540375,0.09076682478189467,0.07643678039312363,0.09967141598463057,0.12928177416324615,0.12526945769786835,0.13717027008533478,0.0991778001189232,Urban
